,Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,cogs,Total,Date,Time,Payment,Rating
833,528-14-9470,Hà Nội,Member,Nữ,Health and beauty,91.3,1,4.565,91.3,95.87,2/14/19,14:42,Ewallet,8
834,427-45-9297,Đà Nẵng,Member,Nữ,Home and lifestyle,40.73,7,14.2555,285.11,299.37,3/12/19,11:01,Ewallet,7
835,807-34-3742,Hà Nội,Normal,Nam,Fashion accessories,52.38,1,2.619,52.38,55,3/26/19,19:44,Cash,8
836,288-62-1085,Hà Nội,Member,Nam,Fashion accessories,38.54,5,9.635,192.7,202.34,1/9/19,13:34,Ewallet,7
837,670-71-7306,TP HCM,Normal,Nam,Sports and travel,44.63,6,13.389,267.78,281.17,1/2/19,20:08,Credit card,7
838,660-29-7083,TP HCM,Normal,Nam,Electronic accessories,55.87,10,27.935,558.7,586.64,1/15/19,15:01,Cash,6
839,271-77-8740,TP HCM,Member,Nữ,Sports and travel,29.22,6,8.766,175.32,184.09,1/1/19,11:40,Ewallet,8
840,497-36-0989,TP HCM,Normal,Nam,Fashion accessories,51.94,3,7.791,155.82,163.61,2/15/19,15:21,Cash,8
841,291-59-1384,TP HCM,Normal,Nam,Electronic accessories,60.3,1,3.015,60.3,63.32,2/28/19,17:38,Cash,8
842,860-73-6466,TP HCM,Member,Nữ,Sports and travel,39.47,2,3.947,78.94,82.89,3/2/19,16:16,Credit card,9
843,549-23-9016,TP HCM,Member,Nữ,Food and beverages,14.87,2,1.487,29.74,31.23,2/13/19,18:15,Credit card,9
844,896-34-0956,Hà Nội,Normal,Nam,Fashion accessories,21.32,1,1.066,21.32,22.39,1/26/19,12:43,Cash,9
845,804-38-3935,Hà Nội,Member,Nam,Electronic accessories,93.78,3,14.067,281.34,295.41,1/30/19,11:32,Credit card,9
846,585-90-0249,Hà Nội,Member,Nam,Electronic accessories,73.26,1,3.663,73.26,76.92,1/27/19,18:08,Ewallet,9
847,862-29-5914,TP HCM,Normal,Nữ,Sports and travel,22.38,1,1.119,22.38,23.5,1/30/19,17:08,Credit card,7
848,845-94-6841,TP HCM,Member,Nữ,Food and beverages,72.88,9,32.796,655.92,688.72,1/8/19,19:38,Cash,6
849,125-45-2293,Hà Nội,Normal,Nữ,Fashion accessories,99.1,6,29.73,594.6,624.33,1/19/19,13:11,Cash,6
850,843-73-4724,Hà Nội,Normal,Nam,Fashion accessories,74.1,1,3.705,74.1,77.81,1/25/19,11:05,Cash,9
851,409-33-9708,Hà Nội,Normal,Nữ,Fashion accessories,98.48,2,9.848,196.96,206.81,2/19/19,10:12,Ewallet,7
852,658-66-3967,TP HCM,Normal,Nam,Health and beauty,53.19,7,18.6165,372.33,390.95,1/14/19,15:42,Ewallet,7
853,866-70-2814,TP HCM,Normal,Nữ,Electronic accessories,52.79,10,26.395,527.9,554.3,2/25/19,11:58,Ewallet,6
854,160-22-2687,TP HCM,Member,Nữ,Health and beauty,95.95,5,23.9875,479.75,503.74,1/23/19,14:21,Ewallet,6
855,895-03-6665,Đà Nẵng,Normal,Nữ,Fashion accessories,36.51,9,16.4295,328.59,345.02,2/16/19,10:52,Cash,8
856,770-42-8960,TP HCM,Normal,Nam,Food and beverages,21.12,8,8.448,168.96,177.41,1/1/19,19:31,Cash,8
857,748-45-2862,Hà Nội,Member,Nữ,Home and lifestyle,28.31,4,5.662,113.24,118.9,3/7/19,18:35,Cash,8
858,234-36-2483,Đà Nẵng,Normal,Nữ,Health and beauty,57.59,6,17.277,345.54,362.82,2/15/19,13:51,Cash,8
859,316-66-3011,TP HCM,Member,Nữ,Food and beverages,47.63,9,21.4335,428.67,450.1,1/23/19,12:35,Cash,8
860,848-95-6252,TP HCM,Member,Nữ,Home and lifestyle,86.27,1,4.3135,86.27,90.58,2/20/19,13:24,Ewallet,8
861,840-76-5966,TP HCM,Member,Nam,Sports and travel,12.76,2,1.276,25.52,26.8,1/8/19,18:06,Ewallet,8
862,152-03-4217,Đà Nẵng,Normal,Nữ,Home and lifestyle,11.28,9,5.076,101.52,106.6,3/17/19,11:55,Credit card,9
863,533-66-5566,Đà Nẵng,Normal,Nữ,Home and lifestyle,51.07,7,17.8745,357.49,375.36,1/12/19,11:42,Cash,7
864,124-31-1458,Hà Nội,Member,Nữ,Electronic accessories,79.59,3,11.9385,238.77,250.71,1/8/19,14:30,Cash,7
865,176-78-1170,TP HCM,Member,Nam,Health and beauty,33.81,3,5.0715,101.43,106.5,1/26/19,15:11,Ewallet,8
866,361-59-0574,Đà Nẵng,Member,Nam,Sports and travel,90.53,8,36.212,724.24,760.45,3/15/19,14:48,Credit card,7
867,101-81-4070,TP HCM,Member,Nữ,Health and beauty,62.82,2,6.282,125.64,131.92,1/17/19,12:36,Ewallet,7
868,631-34-1880,TP HCM,Member,Nam,Food and beverages,24.31,3,3.6465,72.93,76.58,1/8/19,19:09,Credit card,8
869,852-82-2749,Hà Nội,Normal,Nam,Sports and travel,64.59,4,12.918,258.36,271.28,1/6/19,13:35,Ewallet,6
870,873-14-6353,Hà Nội,Member,Nam,Food and beverages,24.82,7,8.687,173.74,182.43,2/16/19,10:33,Credit card,8
871,584-66-4073,TP HCM,Normal,Nam,Fashion accessories,56.5,1,2.825,56.5,59.33,3/13/19,15:45,Ewallet,7
872,544-55-9589,Đà Nẵng,Member,Nữ,Electronic accessories,21.43,10,10.715,214.3,225.02,1/28/19,11:51,Cash,7
873,166-19-2553,Hà Nội,Member,Nam,Sports and travel,89.06,6,26.718,534.36,561.08,1/18/19,17:26,Cash,5
874,737-88-5876,Hà Nội,Member,Nam,Home and lifestyle,23.29,4,4.658,93.16,97.82,3/19/19,11:52,Credit card,8
875,154-87-7367,TP HCM,Normal,Nam,Home and lifestyle,65.26,8,26.104,522.08,548.18,3/15/19,14:04,Ewallet,7
876,885-56-0389,TP HCM,Member,Nam,Fashion accessories,52.35,1,2.6175,52.35,54.97,2/12/19,17:49,Cash,8
877,608-05-3804,TP HCM,Member,Nam,Electronic accessories,39.75,1,1.9875,39.75,41.74,2/25/19,20:19,Cash,8
878,448-61-3783,Hà Nội,Normal,Nữ,Electronic accessories,90.02,8,36.008,720.16,756.17,3/21/19,16:08,Credit card,6
879,761-49-0439,Đà Nẵng,Member,Nữ,Electronic accessories,12.1,8,4.84,96.8,101.64,1/19/19,10:17,Ewallet,9
880,490-95-0021,TP HCM,Member,Nữ,Food and beverages,33.21,10,16.605,332.1,348.71,1/8/19,14:25,Ewallet,8
881,115-38-7388,TP HCM,Member,Nữ,Fashion accessories,10.18,8,4.072,81.44,85.51,3/30/19,12:51,Credit card,8
882,311-13-6971,Đà Nẵng,Member,Nam,Sports and travel,31.99,10,15.995,319.9,335.9,2/20/19,15:18,Credit card,8
883,291-55-6563,Hà Nội,Member,Nữ,Home and lifestyle,34.42,6,10.326,206.52,216.85,3/30/19,12:45,Ewallet,9
884,548-48-3156,Hà Nội,Member,Nữ,Food and beverages,83.34,2,8.334,166.68,175.01,3/19/19,13:37,Cash,9
885,460-93-5834,Hà Nội,Normal,Nam,Sports and travel,45.58,7,15.953,319.06,335.01,1/13/19,10:03,Cash,6
886,325-89-4209,Hà Nội,Member,Nam,Food and beverages,87.9,1,4.395,87.9,92.3,2/5/19,19:42,Ewallet,7
887,884-80-6021,Hà Nội,Member,Nữ,Electronic accessories,73.47,10,36.735,734.7,771.44,3/23/19,13:14,Ewallet,7
888,137-74-8729,TP HCM,Normal,Nữ,Fashion accessories,12.19,8,4.876,97.52,102.4,3/13/19,12:47,Ewallet,9
889,880-46-5796,Hà Nội,Member,Nam,Sports and travel,76.92,10,38.46,769.2,807.66,3/17/19,19:53,Ewallet,5
890,389-70-2397,TP HCM,Normal,Nữ,Health and beauty,83.66,5,20.915,418.3,439.22,2/21/19,10:26,Cash,6
891,114-35-5271,TP HCM,Normal,Nữ,Electronic accessories,57.91,8,23.164,463.28,486.44,2/7/19,15:06,Cash,7
892,607-76-6216,TP HCM,Member,Nữ,Fashion accessories,92.49,5,23.1225,462.45,485.57,3/2/19,16:35,Credit card,5
893,715-20-1673,Đà Nẵng,Normal,Nam,Electronic accessories,28.38,5,7.095,141.9,149,3/6/19,20:57,Cash,7
894,811-35-1094,TP HCM,Member,Nam,Electronic accessories,50.45,6,15.135,302.7,317.84,2/6/19,15:16,Credit card,7
895,699-88-1972,Đà Nẵng,Normal,Nữ,Health and beauty,99.16,8,39.664,793.28,832.94,1/28/19,17:47,Credit card,6
896,781-84-8059,TP HCM,Normal,Nam,Fashion accessories,60.74,7,21.259,425.18,446.44,1/18/19,16:23,Ewallet,5
897,409-49-6995,TP HCM,Member,Nữ,Food and beverages,47.27,6,14.181,283.62,297.8,2/5/19,10:17,Cash,7
898,725-54-0677,TP HCM,Member,Nữ,Health and beauty,85.6,7,29.96,599.2,629.16,3/2/19,13:50,Cash,7
899,146-09-5432,Hà Nội,Member,Nam,Food and beverages,35.04,9,15.768,315.36,331.13,2/9/19,19:17,Ewallet,7
900,377-79-7592,TP HCM,Member,Nữ,Electronic accessories,44.84,9,20.178,403.56,423.74,1/14/19,14:00,Credit card,8
901,509-10-0516,TP HCM,Normal,Nam,Home and lifestyle,45.97,4,9.194,183.88,193.07,2/9/19,12:02,Ewallet,8
902,595-94-9924,Hà Nội,Member,Nữ,Health and beauty,27.73,5,6.9325,138.65,145.58,3/26/19,20:21,Credit card,8
903,865-41-9075,Hà Nội,Normal,Nam,Food and beverages,11.53,7,4.0355,80.71,84.75,1/28/19,17:35,Cash,9
904,545-07-8534,TP HCM,Normal,Nữ,Health and beauty,58.32,2,5.832,116.64,122.47,2/14/19,12:42,Ewallet,7
905,118-62-1812,TP HCM,Member,Nữ,Home and lifestyle,78.38,4,15.676,313.52,329.2,3/24/19,17:56,Cash,5
906,450-42-3339,TP HCM,Normal,Nữ,Health and beauty,84.61,10,42.305,846.1,888.41,2/9/19,18:58,Credit card,5
907,851-98-3555,TP HCM,Normal,Nữ,Health and beauty,82.88,5,20.72,414.4,435.12,3/24/19,14:08,Credit card,7
908,186-71-5196,Hà Nội,Member,Nữ,Food and beverages,79.54,2,7.954,159.08,167.03,3/27/19,16:30,Ewallet,9
909,624-01-8356,Đà Nẵng,Normal,Nữ,Home and lifestyle,49.01,10,24.505,490.1,514.61,1/27/19,10:44,Credit card,5
910,313-66-9943,Đà Nẵng,Member,Nữ,Food and beverages,29.15,3,4.3725,87.45,91.82,3/27/19,20:29,Credit card,8
911,151-27-8496,TP HCM,Normal,Nữ,Electronic accessories,56.13,4,11.226,224.52,235.75,1/19/19,11:43,Ewallet,7
912,453-33-6436,Hà Nội,Normal,Nữ,Home and lifestyle,93.12,8,37.248,744.96,782.21,2/7/19,10:09,Cash,6
913,522-57-8364,Hà Nội,Member,Nam,Fashion accessories,51.34,8,20.536,410.72,431.26,1/31/19,10:00,Ewallet,8
914,459-45-2396,Hà Nội,Member,Nữ,Food and beverages,99.6,3,14.94,298.8,313.74,2/25/19,18:45,Cash,8
915,717-96-4189,TP HCM,Normal,Nữ,Electronic accessories,35.49,6,10.647,212.94,223.59,2/2/19,12:40,Cash,7
916,722-13-2115,TP HCM,Member,Nam,Sports and travel,42.85,1,2.1425,42.85,44.99,3/14/19,15:36,Credit card,7
917,749-81-8133,Hà Nội,Normal,Nữ,Fashion accessories,94.67,4,18.934,378.68,397.61,3/11/19,12:04,Cash,7
918,777-67-2495,Đà Nẵng,Normal,Nam,Home and lifestyle,68.97,3,10.3455,206.91,217.26,2/22/19,11:26,Ewallet,6
919,636-98-3364,Đà Nẵng,Member,Nữ,Electronic accessories,26.26,3,3.939,78.78,82.72,3/2/19,12:36,Ewallet,7
920,246-55-6923,TP HCM,Member,Nữ,Home and lifestyle,35.79,9,16.1055,322.11,338.22,3/10/19,15:06,Credit card,7
921,181-82-6255,TP HCM,Normal,Nữ,Home and lifestyle,16.37,6,4.911,98.22,103.13,2/8/19,10:58,Cash,8
922,838-02-1821,TP HCM,Member,Nữ,Home and lifestyle,12.73,2,1.273,25.46,26.73,2/22/19,12:10,Credit card,9
923,887-42-0517,TP HCM,Normal,Nữ,Sports and travel,83.14,7,29.099,581.98,611.08,1/10/19,10:31,Credit card,7
924,457-12-0244,TP HCM,Member,Nữ,Sports and travel,35.22,6,10.566,211.32,221.89,3/14/19,13:49,Ewallet,6
925,226-34-0034,Đà Nẵng,Normal,Nữ,Electronic accessories,13.78,4,2.756,55.12,57.88,1/10/19,11:10,Ewallet,7
926,321-49-7382,Đà Nẵng,Member,Nam,Sports and travel,88.31,1,4.4155,88.31,92.73,2/15/19,17:38,Credit card,7
927,397-25-8725,Hà Nội,Member,Nữ,Health and beauty,39.62,9,17.829,356.58,374.41,1/13/19,17:54,Credit card,7
928,431-66-2305,Đà Nẵng,Normal,Nữ,Electronic accessories,88.25,9,39.7125,794.25,833.96,2/15/19,20:51,Credit card,6
929,825-94-5922,TP HCM,Normal,Nam,Sports and travel,25.31,2,2.531,50.62,53.15,3/2/19,19:26,Ewallet,7
930,641-62-7288,Đà Nẵng,Normal,Nam,Home and lifestyle,99.92,6,29.976,599.52,629.5,3/24/19,13:33,Ewallet,8
931,756-93-1854,TP HCM,Member,Nữ,Fashion accessories,83.35,2,8.335,166.7,175.04,2/2/19,14:05,Credit card,7
932,243-55-8457,Hà Nội,Normal,Nữ,Food and beverages,74.44,10,37.22,744.4,781.62,2/27/19,11:40,Ewallet,5
933,458-10-8612,TP HCM,Normal,Nam,Health and beauty,64.08,7,22.428,448.56,470.99,1/20/19,12:27,Ewallet,7
934,501-61-1753,TP HCM,Normal,Nữ,Home and lifestyle,63.15,6,18.945,378.9,397.85,1/3/19,20:24,Ewallet,7
935,235-06-8510,TP HCM,Member,Nam,Home and lifestyle,85.72,3,12.858,257.16,270.02,1/24/19,20:59,Ewallet,7
936,433-08-7822,TP HCM,Normal,Nữ,Health and beauty,78.89,7,27.6115,552.23,579.84,1/5/19,19:48,Ewallet,5
937,361-85-2571,Hà Nội,Normal,Nữ,Sports and travel,89.48,5,22.37,447.4,469.77,3/30/19,10:18,Cash,7
938,131-70-8179,Hà Nội,Member,Nữ,Health and beauty,92.09,3,13.8135,276.27,290.08,2/17/19,16:27,Cash,7
939,500-02-2261,TP HCM,Normal,Nữ,Food and beverages,57.29,6,17.187,343.74,360.93,3/21/19,17:04,Ewallet,8
940,720-72-2436,Hà Nội,Normal,Nam,Food and beverages,66.52,4,13.304,266.08,279.38,3/2/19,18:14,Ewallet,7
941,702-83-5291,TP HCM,Member,Nam,Fashion accessories,99.82,9,44.919,898.38,943.3,3/27/19,10:43,Cash,6
942,809-69-9497,Hà Nội,Normal,Nữ,Home and lifestyle,45.68,10,22.84,456.8,479.64,1/19/19,19:30,Ewallet,6
943,449-16-6770,Hà Nội,Normal,Nữ,Health and beauty,50.79,5,12.6975,253.95,266.65,2/19/19,14:53,Credit card,8
944,333-23-2632,Hà Nội,Member,Nam,Health and beauty,10.08,7,3.528,70.56,74.09,3/28/19,20:14,Cash,7
945,489-82-1237,Hà Nội,Normal,Nữ,Electronic accessories,93.88,7,32.858,657.16,690.02,1/5/19,11:51,Credit card,6
946,859-97-6048,TP HCM,Member,Nam,Electronic accessories,84.25,2,8.425,168.5,176.93,3/26/19,14:13,Credit card,8
947,676-10-2200,Đà Nẵng,Member,Nam,Fashion accessories,53.78,1,2.689,53.78,56.47,2/3/19,20:13,Ewallet,7
948,373-88-1424,TP HCM,Member,Nam,Home and lifestyle,35.81,5,8.9525,179.05,188,2/6/19,18:44,Ewallet,8
949,365-16-4334,Đà Nẵng,Normal,Nữ,Food and beverages,26.43,8,10.572,211.44,222.01,2/24/19,14:26,Ewallet,8
950,503-21-4385,TP HCM,Member,Nam,Health and beauty,39.91,3,5.9865,119.73,125.72,2/21/19,12:40,Ewallet,9
951,305-89-2768,Đà Nẵng,Member,Nữ,Home and lifestyle,21.9,3,3.285,65.7,68.99,1/9/19,18:43,Ewallet,10
952,574-80-1489,TP HCM,Member,Nữ,Food and beverages,62.85,4,12.57,251.4,263.97,2/25/19,13:22,Ewallet,8
953,784-08-0310,TP HCM,Member,Nữ,Food and beverages,21.04,4,4.208,84.16,88.37,1/13/19,13:58,Cash,8
954,200-40-6154,TP HCM,Member,Nam,Home and lifestyle,65.91,6,19.773,395.46,415.23,2/9/19,11:45,Cash,8
955,846-10-0341,Hà Nội,Normal,Nữ,Fashion accessories,42.57,7,14.8995,297.99,312.89,1/6/19,11:51,Cash,7
956,577-34-7579,TP HCM,Member,Nam,Food and beverages,50.49,9,22.7205,454.41,477.13,1/10/19,17:16,Cash,7
957,430-02-3888,TP HCM,Normal,Nam,Electronic accessories,46.02,6,13.806,276.12,289.93,2/7/19,15:55,Cash,8
958,867-47-1948,TP HCM,Normal,Nữ,Home and lifestyle,15.8,10,7.9,158,165.9,1/9/19,12:07,Cash,8
959,384-59-6655,Hà Nội,Member,Nữ,Food and beverages,98.66,9,44.397,887.94,932.34,2/19/19,15:07,Cash,6
960,256-58-3609,TP HCM,Member,Nam,Fashion accessories,91.98,1,4.599,91.98,96.58,3/18/19,15:29,Cash,7
961,324-92-3863,Hà Nội,Member,Nam,Electronic accessories,20.89,2,2.089,41.78,43.87,2/5/19,18:45,Cash,8
962,593-08-5916,Hà Nội,Normal,Nữ,Fashion accessories,15.5,1,0.775,15.5,16.28,3/19/19,15:23,Credit card,10
963,364-34-2972,TP HCM,Member,Nam,Electronic accessories,96.82,3,14.523,290.46,304.98,3/30/19,20:37,Cash,7
964,794-42-3736,Đà Nẵng,Normal,Nam,Food and beverages,33.33,2,3.333,66.66,69.99,1/26/19,14:41,Credit card,8
965,172-42-8274,TP HCM,Normal,Nữ,Electronic accessories,38.27,2,3.827,76.54,80.37,3/2/19,18:18,Credit card,5
966,558-60-5016,Hà Nội,Normal,Nữ,Home and lifestyle,33.3,9,14.985,299.7,314.69,3/4/19,15:27,Ewallet,9
967,195-06-0432,Hà Nội,Member,Nam,Home and lifestyle,81.01,3,12.1515,243.03,255.18,1/13/19,12:55,Credit card,8
968,605-03-2706,Hà Nội,Normal,Nữ,Health and beauty,15.8,3,2.37,47.4,49.77,3/25/19,18:02,Cash,4
969,214-30-2776,TP HCM,Member,Nữ,Electronic accessories,34.49,5,8.6225,172.45,181.07,3/11/19,19:44,Credit card,8
970,746-04-1077,TP HCM,Member,Nữ,Food and beverages,84.63,10,42.315,846.3,888.62,1/1/19,11:36,Credit card,4
971,448-34-8700,Đà Nẵng,Member,Nam,Home and lifestyle,36.91,7,12.9185,258.37,271.29,2/10/19,13:51,Ewallet,7
972,452-04-8808,Đà Nẵng,Normal,Nam,Electronic accessories,87.08,7,30.478,609.56,640.04,1/26/19,15:17,Cash,8
973,531-56-4728,Hà Nội,Normal,Nam,Home and lifestyle,80.08,3,12.012,240.24,252.25,2/11/19,15:29,Cash,6
974,744-82-9138,TP HCM,Normal,Nam,Fashion accessories,86.13,2,8.613,172.26,180.87,2/7/19,17:59,Cash,7
975,883-69-1285,Đà Nẵng,Member,Nam,Fashion accessories,49.92,2,4.992,99.84,104.83,3/6/19,11:55,Credit card,6
976,221-25-5073,Hà Nội,Normal,Nữ,Food and beverages,74.66,4,14.932,298.64,313.57,3/4/19,10:39,Cash,8
977,518-71-6847,TP HCM,Member,Nam,Food and beverages,26.6,6,7.98,159.6,167.58,2/26/19,15:10,Ewallet,8
978,156-20-0370,TP HCM,Normal,Nữ,Electronic accessories,25.45,1,1.2725,25.45,26.72,3/10/19,18:10,Credit card,9
979,151-33-7434,Đà Nẵng,Normal,Nữ,Food and beverages,67.77,1,3.3885,67.77,71.16,2/4/19,20:43,Credit card,8
980,728-47-9078,TP HCM,Member,Nam,Food and beverages,59.59,4,11.918,238.36,250.28,1/19/19,12:46,Cash,6
981,809-46-1866,Hà Nội,Normal,Nam,Health and beauty,58.15,4,11.63,232.6,244.23,1/23/19,17:44,Cash,8
982,139-32-4183,Hà Nội,Member,Nữ,Sports and travel,97.48,9,43.866,877.32,921.19,3/14/19,14:19,Ewallet,5
983,148-41-7930,TP HCM,Normal,Nữ,Health and beauty,99.96,7,34.986,699.72,734.71,1/23/19,10:33,Cash,6
984,189-40-5216,TP HCM,Normal,Nam,Electronic accessories,96.37,7,33.7295,674.59,708.32,1/9/19,11:40,Cash,7
985,374-38-5555,TP HCM,Normal,Nữ,Fashion accessories,63.71,5,15.9275,318.55,334.48,2/7/19,19:30,Ewallet,7
986,764-44-8999,TP HCM,Normal,Nữ,Health and beauty,14.76,2,1.476,29.52,31,2/18/19,14:42,Ewallet,9
987,552-44-5977,Đà Nẵng,Member,Nữ,Health and beauty,62,8,24.8,496,520.8,1/3/19,19:08,Credit card,6
988,267-62-7380,TP HCM,Member,Nam,Electronic accessories,82.34,10,41.17,823.4,864.57,3/29/19,19:12,Ewallet,7
989,430-53-4718,Đà Nẵng,Member,Nam,Health and beauty,75.37,8,30.148,602.96,633.11,1/28/19,15:46,Credit card,7
990,886-18-2897,Hà Nội,Normal,Nữ,Food and beverages,56.56,5,14.14,282.8,296.94,3/22/19,19:06,Credit card,7
991,602-16-6955,Đà Nẵng,Normal,Nữ,Sports and travel,76.6,10,38.3,766,804.3,1/24/19,18:10,Ewallet,4
992,745-74-0715,Hà Nội,Normal,Nam,Electronic accessories,58.03,2,5.803,116.06,121.86,3/10/19,20:46,Ewallet,8
993,690-01-6631,TP HCM,Normal,Nam,Fashion accessories,17.49,10,8.745,174.9,183.65,2/22/19,18:35,Ewallet,8
994,652-49-6720,TP HCM,Member,Nữ,Electronic accessories,60.95,1,3.0475,60.95,64,2/18/19,11:40,Ewallet,8
995,233-67-5758,TP HCM,Normal,Nam,Health and beauty,40.35,1,2.0175,40.35,42.37,1/29/19,13:46,Ewallet,7
996,303-96-2227,Đà Nẵng,Normal,Nữ,Home and lifestyle,97.38,10,48.69,973.8,1022.49,3/2/19,17:16,Ewallet,5
997,727-02-1313,TP HCM,Member,Nam,Food and beverages,31.84,1,1.592,31.84,33.43,2/9/19,13:22,Cash,8
998,347-56-2442,Hà Nội,Normal,Nam,Home and lifestyle,65.82,1,3.291,65.82,69.11,2/22/19,15:33,Cash,7
999,849-09-3807,Hà Nội,Member,Nữ,Fashion accessories,88.34,7,30.919,618.38,649.3,2/18/19,13:28,Cash,7
